2026	3	T1	1º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	171,2		
2026	2	T1	1º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	88,16		
2026	4	T2	1º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	128,96		
2026	5	T2	1º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	56,25		
2026	6	T2	1º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	159,57		
2026	7	T3	2º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	105,24		
2026	8	T3	2º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	691,77		
2026	9	T3	2º Sem.	VLS - RJ	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	15,17		
2026	3	T1	1º Sem.	MCR - SC	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	21,12		
2026	4	T2	1º Sem.	MCR - SC	1010200	VAREJO - RJ	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	24,84		
2026	1	T1	1º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	456,4		
2026	2	T1	1º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	1438,27		
2026	3	T1	1º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	2565,66		
